"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          52,      -6.526897664,      -4.422003136,       -4.86443437,      -4.366761269,      -10.63728425,      0.4989440636,     0.03288657257,   0.0004352667622,                 0,                 0,                 0,   0.0003579054532,     0.03288657257,   0.0004352667622,                 0,     0.01323539451,    0.001376357783
          0,           0,          53,      -6.547229604,      -4.433144662,      -4.884585939,      -4.378744343,      -10.63513155,      0.4989440636,     0.03250014781,   0.0004743131777,                 0,                 0,                 0,   0.0003594632577,     0.03250014781,   0.0004743131777,                 0,     0.01459418525,    0.001376357783
          0,           0,          54,      -6.568087222,      -4.444231209,      -4.904755089,      -4.391112722,      -10.63307729,      0.4989440636,      0.0321244119,   0.0005104641328,                 0,                 0,                 0,    0.000359499561,      0.0321244119,   0.0005104641328,                 0,     0.01589022499,    0.001376357783
          0,           0,          55,      -6.589211872,      -4.455264321,      -4.924949158,      -4.403824966,       -10.6311694,      0.4989440636,     0.03175894854,   0.0005439396941,                 0,                 0,                 0,   0.0003580301432,     0.03175894854,   0.0005439396941,                 0,     0.01712713169,    0.001376357783
          0,           0,          56,      -6.610194903,      -4.466247945,      -4.945162546,      -4.416706488,      -10.62930791,      0.4989440636,     0.03140330426,   0.0005748234854,                 0,                 0,                 0,    0.000355094909,     0.03140330426,   0.0005748234854,                 0,     0.01830455421,    0.001376357783
          0,           0,          57,      -6.630741642,      -4.477186511,      -4.965377089,       -4.42958654,      -10.62751232,      0.4989440636,     0.03105701699,   0.0006031553655,                 0,                 0,                 0,   0.0003508011862,     0.03105701699,   0.0006031553655,                 0,     0.01942090464,    0.001376357783
          0,           0,          58,      -6.650843622,      -4.488082607,      -4.985567509,      -4.442400357,      -10.62581231,      0.4989440636,     0.03071964615,   0.0006290092678,                 0,                 0,                 0,   0.0003453206609,     0.03071964615,   0.0006290092678,                 0,     0.02047579795,    0.001376357783
          0,           0,          59,       -6.67070915,      -4.498935786,      -5.005710561,      -4.455180898,      -10.62420591,      0.4989440636,     0.03039079145,    0.000652521721,                 0,                 0,                 0,   0.0003388580454,     0.03039079145,    0.000652521721,                 0,     0.02147103415,    0.001376357783
          0,           0,          60,      -6.690526288,      -4.509743115,      -5.025794773,       -4.46797349,      -10.62266201,      0.4989440636,     0.03007009813,   0.0006738739284,                 0,                 0,                 0,   0.0003316187094,     0.03007009813,   0.0006738739284,                 0,     0.02241010074,    0.001376357783
          0,           0,          61,      -6.710267674,      -4.520500904,      -5.045825847,      -4.480764292,      -10.62113987,      0.4989440636,     0.02975725312,   0.0006932553144,                 0,                 0,                 0,   0.0003237875988,     0.02975725312,   0.0006932553144,                 0,     0.02329701978,    0.001376357783
          0,           0,          62,      -6.729681461,      -4.531206423,      -5.065824269,      -4.493479662,      -10.61967055,      0.4989440636,     0.02945197695,    0.000710835102,                 0,                 0,                 0,   0.0003155198929,     0.02945197695,    0.000710835102,                 0,     0.02413539516,    0.001376357783
          0,           0,          63,      -6.748445433,       -4.54185879,      -5.085816104,       -4.50603957,      -10.61827109,      0.4989440636,     0.02915401395,   0.0007267560865,                 0,                 0,                 0,   0.0003069404128,     0.02915401395,   0.0007267560865,                 0,     0.02492816556,    0.001376357783
          0,           0,          64,       -6.76634772,      -4.552458872,      -5.105821973,       -4.51840809,      -10.61695702,      0.4989440636,     0.02886312123,   0.0007411475493,                 0,                 0,                 0,   0.0002981519565,     0.02886312123,   0.0007411475493,                 0,     0.02567801117,    0.001376357783
          0,           0,          65,      -6.783370569,      -4.563008609,      -5.125849858,      -4.530602464,      -10.61566243,      0.4989440636,     0.02857905837,   0.0007541443336,                 0,                 0,                 0,   0.0002892489364,     0.02857905837,   0.0007541443336,                 0,     0.02638800494,    0.001376357783
          0,           0,          66,      -6.799656445,       -4.57351016,      -5.145894432,      -4.542667559,      -10.61441361,      0.4989440636,     0.02830158068,   0.0007659004636,                 0,                 0,                 0,   0.0002803291607,     0.02830158068,   0.0007659004636,                 0,     0.02706210909,    0.001376357783
          0,           0,          67,      -6.815422415,      -4.583965169,      -5.165941744,      -4.554647402,      -10.61320667,      0.4989440636,     0.02803043835,   0.0007765890758,                 0,                 0,                 0,   0.0002714971464,     0.02803043835,   0.0007765890758,                 0,     0.02770520625,    0.001376357783
          0,           0,          68,      -6.830891394,      -4.594374272,      -5.185975894,      -4.566574894,       -10.6120555,      0.4989440636,     0.02776538137,   0.0007863885181,                 0,                 0,                 0,   0.0002628575044,     0.02776538137,   0.0007863885181,                 0,     0.02832262621,    0.001376357783
          0,           0,          69,      -6.846257592,      -4.604736867,      -5.205984558,      -4.578476393,      -10.61089916,      0.4989440636,      0.0275061672,   0.0007954598428,                 0,                 0,                 0,   0.0002545028995,      0.0275061672,   0.0007954598428,                 0,     0.02891932696,    0.001376357783
          0,           0,          70,      -6.861666853,      -4.615051235,       -5.22596172,      -4.590375998,      -10.60977999,      0.4989440636,     0.02725256822,   0.0008039268673,                 0,                 0,                 0,   0.0002465028408,     0.02725256822,   0.0008039268673,                 0,      0.0294991232,    0.001376357783
          0,           0,          71,      -6.877196979,      -4.625314918,      -5.245907407,      -4.602291264,      -10.60870581,      0.4989440636,     0.02700437653,   0.0008118638917,                 0,                 0,                 0,   0.0002388984433,     0.02700437653,   0.0008118638917,                 0,     0.03006415981,    0.001376357783
          0,           0,          72,      -6.892846047,      -4.635525208,      -5.265825038,      -4.614225019,      -10.60765521,      0.4989440636,     0.02676140563,   0.0008192932516,                 0,                 0,                 0,   0.0002317040393,     0.02676140563,   0.0008192932516,                 0,     0.03061473164,    0.001376357783
          0,           0,          73,      -6.908543072,      -4.645679581,      -5.285717401,      -4.626162557,      -10.60662118,      0.4989440636,     0.02652348907,   0.0008261939648,                 0,                 0,                 0,   0.0002249130826,     0.02652348907,   0.0008261939648,                 0,     0.03114952043,    0.001376357783
          0,           0,          74,      -6.924181417,       -4.65577592,      -5.305582587,      -4.638077813,      -10.60562504,      0.4989440636,     0.02629047709,   0.0008325153009,                 0,                 0,                 0,   0.0002185061742,     0.02629047709,   0.0008325153009,                 0,     0.03166604007,    0.001376357783
          0,           0,          75,      -6.939657478,      -4.665812512,      -5.325411267,      -4.649943744,      -10.60465358,      0.4989440636,       0.026062232,   0.0008381923871,                 0,                 0,                 0,   0.0002124588516,       0.026062232,   0.0008381923871,                 0,     0.03216118968,    0.001376357783
          0,           0,          76,      -6.954893379,      -4.675787916,      -5.345186362,      -4.661739604,      -10.60369357,      0.4989440636,     0.02583862346,   0.0008431604068,                 0,                 0,                 0,   0.0002067480112,     0.02583862346,   0.0008431604068,                 0,     0.03263178505,    0.001376357783
          0,           0,          77,      -6.969835834,      -4.685700806,       -5.36488504,      -4.673451594,      -10.60273451,      0.4989440636,     0.02561952444,   0.0008473659407,                 0,                 0,                 0,   0.0002013560843,     0.02561952444,   0.0008473659407,                 0,     0.03307500663,    0.001376357783
          0,           0,          78,      -6.984440725,      -4.695549876,      -5.384482143,      -4.685069133,      -10.60181354,      0.4989440636,     0.02540480878,   0.0008507751788,                 0,                 0,                 0,   0.0001962724477,     0.02540480878,   0.0008507751788,                 0,     0.03348874562,    0.001376357783
          0,           0,          79,       -6.99865945,      -4.705333789,      -5.403953544,      -4.696581232,      -10.60088904,      0.4989440636,     0.02519435028,   0.0008533776977,                 0,                 0,                 0,   0.0001914929262,     0.02519435028,   0.0008533776977,                 0,     0.03387178824,    0.001376357783
          0,           0,          80,       -7.01243705,      -4.715051202,      -5.423278426,      -4.707975752,      -10.59998275,      0.4989440636,     0.02498802317,   0.0008551876678,                 0,                 0,                 0,   0.0001870176784,     0.02498802317,   0.0008551876678,                 0,     0.03422390246,    0.001376357783
          0,           0,          81,      -7.025721122,      -4.724700798,      -5.442440098,      -4.719241269,      -10.59909196,      0.4989440636,     0.02478570319,   0.0008562421567,                 0,                 0,                 0,   0.0001828485666,     0.02478570319,   0.0008562421567,                 0,     0.03454580853,    0.001376357783
          0,           0,          82,      -7.038473901,      -4.734281321,      -5.461425699,      -4.730369463,      -10.59822362,      0.4989440636,     0.02458726896,   0.0008565967107,                 0,                 0,                 0,   0.0001789867776,     0.02458726896,   0.0008565967107,                 0,     0.03483903446,    0.001376357783
          0,           0,          83,      -7.050680877,      -4.743791605,       -5.48022548,      -4.741356411,       -10.5973602,      0.4989440636,     0.02439260315,   0.0008563192685,                 0,                 0,                 0,   0.0001754312488,     0.02439260315,   0.0008563192685,                 0,     0.03510569427,    0.001376357783
          0,           0,          84,      -7.062352938,      -4.753230558,       -5.49883211,      -4.752202349,      -10.59648415,      0.4989440636,     0.02420159337,   0.0008554835769,                 0,                 0,                 0,   0.0001721775948,     0.02420159337,   0.0008554835769,                 0,     0.03534823363,    0.001376357783
          0,           0,          85,      -7.073523297,      -4.762597144,      -5.517240314,      -4.762910499,      -10.59562308,      0.4989440636,     0.02401413258,   0.0008541628973,                 0,                 0,                 0,   0.0001692177697,     0.02401413258,   0.0008541628973,                 0,     0.03556917555,    0.001376357783
          0,           0,          86,      -7.084241213,      -4.771890326,      -5.535446807,      -4.773485694,      -10.59476562,      0.4989440636,     0.02383011892,   0.0008524243288,                 0,                 0,                 0,   0.0001665402732,     0.02383011892,   0.0008524243288,                 0,     0.03577088019,    0.001376357783
          0,           0,          87,      -7.094564497,      -4.781109035,      -5.553450341,      -4.783933208,      -10.59387427,      0.4989440636,      0.0236494555,   0.0008503247117,                 0,                 0,                 0,   0.0001641307519,      0.0236494555,   0.0008503247117,                 0,     0.03595536107,    0.001376357783
