"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        2242,      -14.00176823,      -13.88705321,      -14.12583311
          0,           0,        2243,       -14.0303042,      -13.89584983,      -14.18439607
          0,           0,        2244,      -14.10917938,      -13.97583219,       -14.1728935
          0,           0,        2245,      -14.04227013,      -13.89916716,      -14.14520153
          0,           0,        2246,      -14.01970816,      -13.88937409,       -14.1737992
          0,           0,        2247,       -13.9983472,      -13.88258158,      -14.11364843
          0,           0,        2248,      -14.01913511,      -13.89774151,      -14.20368999
          0,           0,        2249,      -13.96295759,      -13.82408784,      -14.06065328
          0,           0,        2250,      -14.06108955,       -13.9542092,      -14.12920392
          0,           0,        2251,      -14.07296788,       -13.9594993,      -14.19856614
          0,           0,        2252,      -14.00577556,      -13.85843764,      -14.07450056
          0,           0,        2253,      -13.98039436,      -13.85557725,      -14.10163378
          0,           0,        2254,      -14.02950067,      -13.91138672,       -14.1833245
          0,           0,        2255,       -14.0193835,      -13.90544688,      -14.16532406
          0,           0,        2256,      -14.04316898,      -13.92022513,      -14.20769701
          0,           0,        2257,      -14.06650791,      -13.94071416,      -14.11742621
          0,           0,        2258,      -14.02242339,      -13.89204543,       -14.0984477
          0,           0,        2259,      -14.05738031,      -13.94043717,      -14.17271693
          0,           0,        2260,       -14.0330211,      -13.91323219,      -14.14623979
          0,           0,        2261,      -13.99497229,      -13.89132057,      -14.14417115
          0,           0,        2262,      -14.03791958,      -13.89850533,      -14.20885668
          0,           0,        2263,      -13.98285014,      -13.86051994,      -14.11464803
          0,           0,        2264,      -14.00450664,      -13.88290963,      -14.11804429
          0,           0,        2265,      -14.08337026,      -13.97385579,      -14.27330047
          0,           0,        2266,      -14.08666578,       -13.9619162,      -14.14880179
          0,           0,        2267,      -14.04156863,      -13.92014781,      -14.12073061
          0,           0,        2268,      -14.06468704,      -13.93122139,      -14.17782675
          0,           0,        2269,      -14.06276707,      -13.94702478,      -14.21571039
          0,           0,        2270,      -14.02838143,      -13.90683831,      -14.10499203
          0,           0,        2271,      -14.10774597,      -13.98874197,      -14.17185399
          0,           0,        2272,      -14.02341091,      -13.89130911,      -14.09430163
          0,           0,        2273,       -14.0207863,      -13.88434397,      -14.11911838
          0,           0,        2274,      -14.00601374,      -13.89413674,      -14.15651391
          0,           0,        2275,      -13.99996666,      -13.90558679,      -14.17477011
          0,           0,        2276,      -14.10432466,      -13.98734383,      -14.17503059
          0,           0,        2277,      -14.07523045,       -13.9511825,      -14.17998972
          0,           0,        2278,      -14.05426593,      -13.93336883,       -14.1332792
          0,           0,        2279,      -14.01906394,      -13.89290051,      -14.13037688
          0,           0,        2280,      -14.04270178,      -13.93802191,        -14.239665
          0,           0,        2281,      -14.00363334,      -13.88753957,      -14.08002056
          0,           0,        2282,      -14.07421794,      -13.94513166,      -14.16590893
          0,           0,        2283,      -14.04570773,      -13.91158502,      -14.13158116
          0,           0,        2284,      -14.01346648,      -13.87575066,      -14.17071688
          0,           0,        2285,      -14.10039435,      -13.97346339,       -14.2069905
          0,           0,        2286,      -14.05568758,      -13.91145597,      -14.16137039
          0,           0,        2287,      -14.02381301,      -13.90472736,      -14.16035448
          0,           0,        2288,      -14.02634773,      -13.90998453,      -14.16810063
          0,           0,        2289,      -13.97355332,      -13.85331059,      -14.11196658
          0,           0,        2290,      -14.07294397,      -13.96329225,      -14.20622987
          0,           0,        2291,         -14.00262,      -13.88617999,      -14.09705088
          0,           0,        2292,      -14.10574368,       -13.9814441,      -14.16650672
          0,           0,        2293,      -13.95932997,      -13.81600225,      -14.09009616
          0,           0,        2294,       -14.0642961,      -13.93299225,      -14.16124681
          0,           0,        2295,      -14.09147205,      -13.94934094,       -14.1606922
          0,           0,        2296,       -14.0293587,      -13.90087769,      -14.11901059
          0,           0,        2297,      -14.04565409,      -13.91328285,      -14.16854861
          0,           0,        2298,      -14.06209542,      -13.95944092,      -14.22886339
          0,           0,        2299,      -13.98498895,      -13.86287331,      -14.07487049
          0,           0,        2300,      -14.01080445,      -13.89261341,      -14.11532205
          0,           0,        2301,       -14.0341102,      -13.90276077,      -14.13940992
          0,           0,        2302,      -14.00266191,      -13.86729901,      -14.13227515
          0,           0,        2303,       -14.0412726,      -13.92781929,      -14.13271723
          0,           0,        2304,      -14.01436021,      -13.89660899,      -14.09338875
          0,           0,        2305,      -14.07364579,      -13.95305217,      -14.15035771
          0,           0,        2306,      -14.02912286,      -13.91314245,      -14.14783244
          0,           0,        2307,      -14.05351703,      -13.92750394,      -14.15999326
          0,           0,        2308,      -13.98649077,      -13.85116866,      -14.06536932
          0,           0,        2309,      -14.03748065,        -13.919195,      -14.13062679
          0,           0,        2310,      -14.00084927,      -13.87224701,      -14.08601551
          0,           0,        2311,       -13.9540828,      -13.82273179,      -14.10200402
          0,           0,        2312,      -14.07802969,      -13.96110189,      -14.20560022
          0,           0,        2313,      -14.00598978,      -13.89089575,      -14.17194684
          0,           0,        2314,      -14.05788728,      -13.94650594,      -14.11143042
          0,           0,        2315,      -14.09185287,      -13.95901057,      -14.13485062
          0,           0,        2316,      -14.05237167,      -13.91098027,      -14.18344508
          0,           0,        2317,      -14.08440715,      -13.93820178,      -14.13731967
          0,           0,        2318,      -14.06564291,      -13.96505152,       -14.1364323
          0,           0,        2319,      -14.09655141,      -13.97285774,      -14.20640286
          0,           0,        2320,      -14.09344657,      -13.94661016,       -14.1329623
          0,           0,        2321,       -14.0075536,      -13.88583852,      -14.17261224
          0,           0,        2322,      -14.05620043,      -13.94852468,       -14.1724757
          0,           0,        2323,       -14.0707844,      -13.93028142,      -14.15690025
          0,           0,        2324,      -13.99324802,      -13.86496317,      -14.12839236
          0,           0,        2325,      -14.07460022,      -13.93641323,      -14.14566482
          0,           0,        2326,       -14.0141409,      -13.89011021,      -14.09980369
          0,           0,        2327,      -13.95402715,       -13.8408762,      -14.20300359
          0,           0,        2328,      -14.01374524,      -13.87211329,      -14.10419979
          0,           0,        2329,      -13.97533578,      -13.82337083,      -14.09458776
          0,           0,        2330,      -13.99115171,      -13.85383983,      -14.07437573
          0,           0,        2331,      -14.00051033,      -13.87493105,      -14.12896941
          0,           0,        2332,      -14.03439743,      -13.90820543,      -14.15725042
          0,           0,        2333,      -14.02579756,      -13.90344703,      -14.13247297
          0,           0,        2334,      -13.95660086,      -13.84033074,      -14.10784133
          0,           0,        2335,      -14.06652137,      -13.93794923,      -14.12101565
          0,           0,        2336,      -14.13396753,      -14.02037861,      -14.22250479
          0,           0,        2337,      -14.00971458,      -13.87316555,      -14.14723299
          0,           0,        2338,       -14.0124844,      -13.88323004,      -14.11129777
          0,           0,        2339,      -14.06831157,      -13.95012425,      -14.14077344
          0,           0,        2340,      -14.03850053,      -13.92046216,      -14.19178404
          0,           0,        2341,      -14.08482282,      -13.96127764,      -14.12175073
          0,           0,        2342,      -14.05546022,      -13.92508396,      -14.21274934
          0,           0,        2343,      -14.04445719,      -13.91905177,      -14.16396342
          0,           0,        2344,      -14.09662927,       -13.9705544,      -14.19712205
          0,           0,        2345,      -14.05717787,      -13.94176229,      -14.17430865
          0,           0,        2346,      -14.07732323,      -13.96757129,      -14.11663935
          0,           0,        2347,      -14.09506955,      -13.95337348,      -14.17872512
          0,           0,        2348,      -13.99067234,      -13.86411795,      -14.15225098
          0,           0,        2349,      -13.94854309,      -13.83477353,      -14.06405527
          0,           0,        2350,      -14.04165544,      -13.92105604,      -14.12768632
          0,           0,        2351,      -13.98055562,      -13.86224026,      -14.14473237
          0,           0,        2352,      -14.06323834,      -13.94977835,      -14.18294061
          0,           0,        2353,      -14.15177014,      -14.02887097,      -14.23121248
          0,           0,        2354,      -14.10073797,      -13.97013866,      -14.19220912
          0,           0,        2355,      -14.04060536,      -13.92161207,      -14.16863165
          0,           0,        2356,      -14.04433403,      -13.92684105,        -14.174821
          0,           0,        2357,      -14.06593621,      -13.95292984,      -14.17059559
          0,           0,        2358,      -14.06517632,      -13.94789353,       -14.1663018
          0,           0,        2359,       -14.0354343,      -13.91102404,       -14.1471738
          0,           0,        2360,       -14.0674879,      -13.92465519,      -14.14675166
          0,           0,        2361,      -13.97453119,      -13.83536073,      -14.16585976
          0,           0,        2362,      -14.01123808,      -13.89053333,      -14.21263061
          0,           0,        2363,      -14.05277652,      -13.93456464,      -14.18041372
          0,           0,        2364,      -14.07056407,      -13.92984929,      -14.14199428
          0,           0,        2365,      -14.01195482,      -13.87607078,      -14.10735589
          0,           0,        2366,       -14.0070905,       -13.8713364,      -14.15502874
          0,           0,        2367,      -14.01352538,      -13.87725726,      -14.10635991
          0,           0,        2368,       -14.1125904,      -13.97172428,      -14.17684913
          0,           0,        2369,      -14.07147954,       -13.9436981,      -14.11804097
          0,           0,        2370,      -14.03067195,      -13.90561851,      -14.13256261
          0,           0,        2371,       -13.9922021,      -13.87609803,      -14.11157019
          0,           0,        2372,      -14.09163532,      -13.97377952,      -14.17605915
          0,           0,        2373,      -14.08213682,       -13.9447405,      -14.17464332
          0,           0,        2374,      -14.03775836,      -13.91273541,      -14.17103651
          0,           0,        2375,      -14.05697589,      -13.94549538,      -14.17071815
          0,           0,        2376,      -14.07152605,      -13.95836587,      -14.15529333
          0,           0,        2377,      -14.06208487,      -13.91615666,      -14.13768463
          0,           0,        2378,      -14.05339364,      -13.92103842,      -14.19054542
          0,           0,        2379,      -14.16143753,      -14.03572335,      -14.22183816
          0,           0,        2380,      -14.05909651,      -13.92435583,      -14.10489852
          0,           0,        2381,      -14.02666925,      -13.89711424,      -14.15405784
          0,           0,        2382,      -14.06135224,      -13.94985234,      -14.17198854
          0,           0,        2383,      -14.04487966,      -13.90724375,      -14.15608164
          0,           0,        2384,      -14.10718973,      -13.98679264,      -14.21359065
          0,           0,        2385,      -13.96315394,      -13.84041954,      -14.10862882
          0,           0,        2386,      -14.00522919,      -13.85018077,      -14.13600391
          0,           0,        2387,      -14.04274398,      -13.91225576,       -14.1755532
          0,           0,        2388,      -14.06194879,      -13.93801673,      -14.12429509
          0,           0,        2389,      -13.99787139,      -13.88182367,      -14.07930976
          0,           0,        2390,      -14.05029552,      -13.93438685,      -14.15318971
          0,           0,        2391,      -13.98913228,       -13.8746001,      -14.21041059
          0,           0,        2392,      -14.07289796,      -13.96351921,      -14.18071496
          0,           0,        2393,      -13.98321507,      -13.87754968,      -14.13936948
          0,           0,        2394,      -14.01621209,      -13.88595413,      -14.16916807
          0,           0,        2395,      -14.01208476,      -13.85825742,       -14.1799085
          0,           0,        2396,      -13.98426638,      -13.84493919,      -14.12228545
          0,           0,        2397,      -14.02996286,       -13.9107249,      -14.14466358
          0,           0,        2398,      -14.02901354,      -13.93328128,      -14.13708365
          0,           0,        2399,      -14.10780365,       -13.9930274,      -14.21096095
          0,           0,        2400,      -14.08755119,      -13.94199581,      -14.14709982
          0,           0,        2401,      -14.08467058,      -13.95428636,      -14.18589638
          0,           0,        2402,       -14.0675222,      -13.95775913,      -14.15854499
          0,           0,        2403,      -14.09315825,      -13.96300414,      -14.19903814
          0,           0,        2404,      -13.97316089,       -13.8377956,      -14.12424891
          0,           0,        2405,      -14.00008328,      -13.87634741,      -14.11959043
          0,           0,        2406,      -14.12665469,      -14.02001552,      -14.23844268
          0,           0,        2407,      -13.96261601,      -13.84341162,      -14.07699856
          0,           0,        2408,      -14.05047678,      -13.91519085,      -14.12925589
          0,           0,        2409,      -14.02660737,      -13.89100797,      -14.14042383
          0,           0,        2410,       -14.0694064,      -13.94377165,      -14.14119628
          0,           0,        2411,      -14.03805984,      -13.90757636,      -14.14224569
          0,           0,        2412,      -14.05699215,      -13.94357553,      -14.21141051
          0,           0,        2413,      -14.03100545,      -13.92790255,      -14.18886339
          0,           0,        2414,      -14.04472021,      -13.91011842,      -14.14206334
          0,           0,        2415,      -14.06147388,      -13.92697916,      -14.18363743
          0,           0,        2416,       -14.0750217,      -13.96243554,      -14.10052521
          0,           0,        2417,      -14.01673824,      -13.88697067,      -14.11738685
          0,           0,        2418,      -14.03729399,      -13.90742104,      -14.13526684
          0,           0,        2419,      -14.05186071,      -13.91732859,      -14.15173321
          0,           0,        2420,      -14.05369055,      -13.94352725,      -14.13586705
          0,           0,        2421,      -14.06037642,      -13.93022641,      -14.12600887
          0,           0,        2422,      -14.01534545,      -13.88686971,      -14.12716566
          0,           0,        2423,      -14.01690328,      -13.90877845,      -14.16689817
          0,           0,        2424,      -14.07277325,      -13.96305828,      -14.16626488
          0,           0,        2425,      -14.00131404,      -13.87821596,      -14.17884763
          0,           0,        2426,      -13.96853526,      -13.85432362,       -14.1288792
          0,           0,        2427,      -14.12340364,      -14.00582153,      -14.21828585
          0,           0,        2428,      -14.07965245,      -13.95480721,      -14.12137008
          0,           0,        2429,       -13.9757777,      -13.84739879,      -14.14207841
          0,           0,        2430,      -14.08432514,      -13.96656953,      -14.14669782
          0,           0,        2431,      -14.00529032,      -13.87644001,      -14.14010941
          0,           0,        2432,      -14.05555273,      -13.91500407,      -14.16140154
          0,           0,        2433,      -14.03125374,      -13.89899449,      -14.15302182
          0,           0,        2434,      -13.96187216,      -13.84222331,      -14.14620663
          0,           0,        2435,      -14.03322539,      -13.93095339,      -14.13847554
          0,           0,        2436,      -14.06596046,      -13.95564489,      -14.13097084
          0,           0,        2437,      -13.96801786,      -13.85049184,      -14.10971765
          0,           0,        2438,      -14.01000861,      -13.88613227,      -14.07069924
          0,           0,        2439,       -14.0665583,      -13.94761878,      -14.12597206
          0,           0,        2440,       -14.0362835,      -13.92489681,      -14.17008427
          0,           0,        2441,      -14.12739664,      -13.99892017,      -14.20095595
          0,           0,        2442,      -14.02713111,      -13.89992244,      -14.13620934
          0,           0,        2443,      -14.05722167,      -13.92088731,      -14.21212603
          0,           0,        2444,      -14.09178909,      -13.96670916,      -14.18168881
          0,           0,        2445,      -14.01223993,      -13.89160637,      -14.16063396
          0,           0,        2446,      -13.96953692,      -13.86150185,      -14.11942865
          0,           0,        2447,      -14.07284587,      -13.95569028,      -14.16990042
          0,           0,        2448,      -14.11032948,      -13.96955783,      -14.17208901
          0,           0,        2449,      -14.01945356,       -13.8867088,      -14.11909776
          0,           0,        2450,      -14.02345785,      -13.89633701,         -14.09757
          0,           0,        2451,      -14.06840935,      -13.95190679,      -14.16028447
          0,           0,        2452,      -14.07541574,      -13.94566339,       -14.1880071
          0,           0,        2453,      -14.04244096,      -13.89650087,      -14.15891666
          0,           0,        2454,      -13.98952286,      -13.84668198,      -14.07916033
          0,           0,        2455,      -14.05035484,      -13.92242557,      -14.15177506
          0,           0,        2456,      -14.08489445,      -13.94751792,      -14.13741133
          0,           0,        2457,      -14.05570356,      -13.94555706,      -14.14475538
          0,           0,        2458,      -14.04276162,       -13.8997411,      -14.11005042
          0,           0,        2459,      -14.01569076,      -13.87711332,      -14.10928557
          0,           0,        2460,      -14.04706164,      -13.93149523,      -14.14632851
          0,           0,        2461,      -14.03939353,       -13.9068021,      -14.11171617
          0,           0,        2462,      -14.02680026,        -13.904163,      -14.14174531
          0,           0,        2463,      -14.06009914,      -13.93666732,      -14.16799458
          0,           0,        2464,      -14.03724462,      -13.90570661,      -14.14976566
          0,           0,        2465,      -14.03978287,      -13.90236097,      -14.16435666
          0,           0,        2466,       -14.0088657,      -13.89272368,      -14.16840229
          0,           0,        2467,      -14.03016176,      -13.90534855,      -14.16249444
          0,           0,        2468,      -14.03030577,      -13.91681724,      -14.11465855
          0,           0,        2469,      -13.91727637,      -13.78111425,      -14.10263998
          0,           0,        2470,      -13.99479527,      -13.84647831,      -14.14802556
          0,           0,        2471,      -14.07524687,       -13.9536964,      -14.16391342
          0,           0,        2472,      -14.06899652,      -13.96039988,      -14.21734568
          0,           0,        2473,      -14.04258922,      -13.92923072,      -14.14577082
          0,           0,        2474,      -14.07370611,      -13.94000528,      -14.18118425
          0,           0,        2475,      -13.99953095,      -13.86448674,      -14.10123821
          0,           0,        2476,      -14.00456287,      -13.88352271,      -14.19374623
          0,           0,        2477,      -14.01564653,      -13.89876439,      -14.12866221
          0,           0,        2478,      -14.07166454,      -13.96401877,      -14.13415112
          0,           0,        2479,      -14.06308891,       -13.9444857,      -14.17004646
          0,           0,        2480,      -14.00617002,      -13.88592873,      -14.17903217
          0,           0,        2481,      -14.09866661,      -13.99737363,      -14.22346602
          0,           0,        2482,      -14.12202152,      -13.98069459,      -14.20682095
          0,           0,        2483,       -14.1066907,      -13.97655532,      -14.20742764
          0,           0,        2484,      -14.10959798,      -13.98351677,      -14.17061655
          0,           0,        2485,      -14.06305188,      -13.92769351,       -14.2243822
          0,           0,        2486,      -14.02231514,       -13.8864443,      -14.08974354
          0,           0,        2487,      -14.13147287,      -13.98915898,      -14.18177946
          0,           0,        2488,      -14.03016703,      -13.88342744,      -14.12286676
          0,           0,        2489,       -14.0371617,      -13.90627665,      -14.15977446
          0,           0,        2490,      -14.04277038,      -13.92721066,      -14.13537168
          0,           0,        2491,      -14.06264625,      -13.93484271,      -14.18848997
          0,           0,        2492,      -14.02398041,      -13.90783699,      -14.17474929
          0,           0,        2493,      -14.04570789,      -13.89916191,      -14.09086332
          0,           0,        2494,      -14.01529189,       -13.8967625,      -14.08994103
          0,           0,        2495,      -13.97843364,      -13.84646006,      -14.12188951
          0,           0,        2496,      -14.03280245,      -13.91311272,      -14.14238229
          0,           0,        2497,      -14.00903453,      -13.89056197,      -14.10774405
          0,           0,        2498,      -14.02649874,      -13.90343001,      -14.16289354
          0,           0,        2499,      -14.07766777,      -13.96463229,      -14.18217922
          0,           0,        2500,      -14.09297249,      -13.95427829,      -14.16654786
          0,           0,        2501,       -14.0953052,      -13.95766778,      -14.14797382
          0,           0,        2502,      -14.06761271,      -13.94692225,      -14.17184561
          0,           0,        2503,      -14.04864977,      -13.93827236,       -14.1504072
          0,           0,        2504,      -14.01350829,      -13.90187734,      -14.17063345
          0,           0,        2505,      -14.05011053,       -13.9045198,      -14.15918162
          0,           0,        2506,      -14.05879503,      -13.89321447,      -14.16060225
          0,           0,        2507,      -14.02903603,      -13.89868502,      -14.11876794
          0,           0,        2508,      -14.02274049,      -13.90294075,      -14.07431397
          0,           0,        2509,       -14.0399568,      -13.92925749,      -14.17968378
          0,           0,        2510,      -14.05603495,      -13.93578796,      -14.13537517
          0,           0,        2511,      -14.01969027,      -13.89410969,      -14.11345147
          0,           0,        2512,      -14.11957325,      -14.00926274,      -14.19392478
          0,           0,        2513,      -14.02116649,      -13.90543688,      -14.19130659
          0,           0,        2514,      -14.11265835,      -13.98330059,      -14.17617124
          0,           0,        2515,      -14.06138601,      -13.95947952,      -14.15273896
          0,           0,        2516,      -14.09399719,      -13.96203616,      -14.16288834
          0,           0,        2517,      -13.98490273,       -13.8413542,      -14.15934639
          0,           0,        2518,      -14.04466626,      -13.90961299,      -14.09933156
          0,           0,        2519,      -13.93646324,      -13.81611669,        -14.081407
          0,           0,        2520,      -13.94551653,      -13.82822979,      -14.13309966
          0,           0,        2521,      -14.06046358,      -13.93388644,      -14.12022743
          0,           0,        2522,      -14.03398043,      -13.89670139,      -14.15858693
          0,           0,        2523,      -14.11452808,       -13.9856376,      -14.22242076
          0,           0,        2524,      -13.95863712,      -13.84437303,      -14.10673299
          0,           0,        2525,      -14.08988952,      -13.97957864,      -14.22428831
          0,           0,        2526,      -14.05690368,      -13.93045919,      -14.14297502
          0,           0,        2527,       -14.0128012,      -13.89415241,      -14.16883116
          0,           0,        2528,      -14.06028026,      -13.94257297,      -14.15788731
          0,           0,        2529,      -14.06176988,      -13.96076753,      -14.19295445
          0,           0,        2530,      -13.98616227,      -13.86634687,      -14.12677147
          0,           0,        2531,      -14.13173649,      -13.99304771,      -14.17190337
          0,           0,        2532,       -14.0753491,      -13.93654436,      -14.16687548
          0,           0,        2533,      -14.04781605,      -13.92692258,      -14.11400297
          0,           0,        2534,      -14.03487567,      -13.90480836,      -14.09760099
          0,           0,        2535,      -13.97797187,      -13.83693161,      -14.10752978
          0,           0,        2536,      -14.00195328,      -13.88108427,      -14.17430264
          0,           0,        2537,      -14.00208226,      -13.88483152,      -14.14346646
          0,           0,        2538,      -14.01137547,      -13.88914282,      -14.12015596
          0,           0,        2539,      -14.02907568,       -13.8959866,      -14.09427548
          0,           0,        2540,      -14.04837456,      -13.92730171,      -14.15803717
          0,           0,        2541,      -14.08012127,      -13.94337773,       -14.1222805
          0,           0,        2542,      -13.98485196,      -13.85836992,      -14.08843988
          0,           0,        2543,      -14.01142228,      -13.89809251,      -14.13786067
          0,           0,        2544,      -14.01628852,      -13.90707078,      -14.17734571
          0,           0,        2545,      -13.98685663,      -13.88083879,      -14.15879719
          0,           0,        2546,      -14.04531179,      -13.89142205,      -14.14670765
          0,           0,        2547,       -14.0780754,      -13.94492903,      -14.18216595
          0,           0,        2548,      -14.07717347,      -13.95842838,      -14.11160972
          0,           0,        2549,      -14.01198565,      -13.89807923,      -14.14208028
          0,           0,        2550,      -14.11613545,      -13.96379514,      -14.16854291
          0,           0,        2551,      -14.04732801,      -13.91890184,      -14.18455134
          0,           0,        2552,       -13.9887479,      -13.85337069,      -14.13160362
          0,           0,        2553,      -14.02568077,      -13.88527532,      -14.07870399
          0,           0,        2554,      -14.07624086,      -13.95119699,      -14.18524301
          0,           0,        2555,      -14.02688712,      -13.91428394,      -14.17251847
          0,           0,        2556,      -14.04782758,      -13.93091783,      -14.16561974
          0,           0,        2557,      -14.08092539,      -13.94777155,      -14.12055412
          0,           0,        2558,      -13.99032658,      -13.86753501,      -14.07477859
          0,           0,        2559,      -14.02880922,       -13.9050448,      -14.18355219
          0,           0,        2560,      -14.04773527,      -13.92396443,      -14.22172319
          0,           0,        2561,      -14.05555967,       -13.9331098,      -14.14686441
          0,           0,        2562,      -14.03327393,      -13.91522592,      -14.12427109
          0,           0,        2563,      -14.06730405,      -13.95120034,      -14.20585582
          0,           0,        2564,      -14.06344584,      -13.93743451,      -14.17281993
          0,           0,        2565,      -13.97597347,      -13.86025686,      -14.07052298
          0,           0,        2566,      -13.96567861,      -13.84875121,      -14.12242689
          0,           0,        2567,      -14.04143172,      -13.91687531,      -14.14861802
          0,           0,        2568,      -14.08690317,      -13.93274453,      -14.14274322
          0,           0,        2569,      -14.02628825,       -13.9037476,      -14.11224977
          0,           0,        2570,      -14.00144164,      -13.88530179,      -14.18549978
          0,           0,        2571,      -14.01382445,      -13.89457084,      -14.16262857
          0,           0,        2572,      -14.11311973,      -13.98616691,        -14.204248
          0,           0,        2573,       -14.0318272,      -13.88331055,       -14.1644638
          0,           0,        2574,      -14.03439555,      -13.89520092,      -14.13111994
          0,           0,        2575,      -14.04563567,      -13.91034582,      -14.17854137
          0,           0,        2576,      -14.12687489,      -13.99630983,      -14.26180388
          0,           0,        2577,      -14.03309288,      -13.92324086,       -14.1381011
          0,           0,        2578,      -13.98345004,      -13.85755532,      -14.09957031
          0,           0,        2579,      -14.04206349,      -13.91619301,      -14.16712247
          0,           0,        2580,      -13.99601746,      -13.84964955,      -14.12237372
          0,           0,        2581,      -13.99848828,       -13.8614315,       -14.0368713
          0,           0,        2582,      -14.06329695,      -13.91770544,      -14.17431728
          0,           0,        2583,      -14.14890565,       -14.0083537,      -14.21181086
          0,           0,        2584,      -14.05132083,      -13.93658192,      -14.21500391
          0,           0,        2585,      -14.08081428,      -13.96054991,      -14.17802398
          0,           0,        2586,      -13.99679348,      -13.87084777,      -14.09254033
          0,           0,        2587,      -13.98254398,      -13.85178962,      -14.14485167
          0,           0,        2588,      -14.08311666,       -13.9333773,      -14.17078362
          0,           0,        2589,      -14.09599328,      -13.98551432,      -14.21253549
          0,           0,        2590,      -14.05273244,      -13.91952286,      -14.10560873
          0,           0,        2591,      -14.01237623,      -13.87879316,      -14.12179034
          0,           0,        2592,      -14.03002985,      -13.90665226,      -14.08987505
          0,           0,        2593,       -13.9378715,      -13.80226673,      -14.10525603
          0,           0,        2594,      -14.10775376,       -14.0104753,      -14.21992954
          0,           0,        2595,      -14.07983242,      -13.96039658,      -14.18973287
          0,           0,        2596,      -14.02154777,      -13.90013773,      -14.13855706
          0,           0,        2597,      -14.02621133,      -13.89430919,      -14.11089672
          0,           0,        2598,      -14.11938452,      -14.01054718,      -14.21196969
          0,           0,        2599,      -14.08631339,      -13.96001339,      -14.12719162
          0,           0,        2600,      -14.05253714,      -13.91871745,       -14.1575425
          0,           0,        2601,      -14.03211414,      -13.90720198,      -14.16447108
          0,           0,        2602,      -14.10920452,      -13.98910518,      -14.22441717
          0,           0,        2603,      -14.01358607,      -13.90605066,      -14.15072151
          0,           0,        2604,      -14.05911309,      -13.94429627,      -14.12387247
          0,           0,        2605,      -14.01650945,      -13.89140602,      -14.14804169
          0,           0,        2606,      -14.01870219,      -13.88599371,      -14.13931052
          0,           0,        2607,      -14.05532559,      -13.93949572,      -14.13261035
          0,           0,        2608,      -14.08894971,      -13.97132852,      -14.17728538
          0,           0,        2609,      -14.08666569,      -13.94437453,      -14.18164168
          0,           0,        2610,      -14.05879357,      -13.94449909,      -14.12085825
          0,           0,        2611,      -14.06595692,      -13.95652728,      -14.15052555
          0,           0,        2612,      -13.96532707,      -13.83658028,      -14.14153242
          0,           0,        2613,      -13.96645355,      -13.84073607,      -14.12481306
          0,           0,        2614,       -14.0041524,       -13.8879111,      -14.17839003
          0,           0,        2615,      -14.10407795,      -13.94093747,      -14.17261118
          0,           0,        2616,      -13.91579864,      -13.79129241,      -14.11276104
          0,           0,        2617,      -14.05191717,       -13.9507492,      -14.18086755
          0,           0,        2618,      -14.07844426,       -13.9596367,       -14.2441504
          0,           0,        2619,       -13.9800284,      -13.85533778,      -14.05803003
          0,           0,        2620,      -13.94035196,      -13.82475644,      -14.05608466
          0,           0,        2621,       -14.1022407,      -13.99571303,      -14.21488444
          0,           0,        2622,      -14.03750064,      -13.89181743,      -14.12108116
          0,           0,        2623,      -14.10742757,      -13.96815074,      -14.18001635
          0,           0,        2624,      -14.08235768,      -13.97101361,      -14.12204984
          0,           0,        2625,      -14.05004449,      -13.91447151,      -14.13087986
          0,           0,        2626,      -13.98195954,      -13.85451531,      -14.09773474
          0,           0,        2627,      -13.97494081,      -13.86397209,       -14.1731391
          0,           0,        2628,      -14.08057695,      -13.96507337,      -14.16510503
          0,           0,        2629,      -14.09696566,      -13.95205709,      -14.17862053
          0,           0,        2630,      -14.07500328,      -13.92298272,      -14.12698717
          0,           0,        2631,      -13.96783501,      -13.83046832,      -14.06707954
          0,           0,        2632,      -14.01268236,      -13.87725038,      -14.11338089
          0,           0,        2633,      -14.08435566,      -13.93726375,      -14.18445394
          0,           0,        2634,      -14.15639388,      -14.04272096,      -14.23367802
          0,           0,        2635,      -14.04528305,      -13.91636432,      -14.11591631
          0,           0,        2636,      -14.04949356,       -13.9331093,      -14.16262095
          0,           0,        2637,      -14.05535147,      -13.94179383,      -14.17808077
          0,           0,        2638,      -14.07231665,      -13.96785476,      -14.12797094
          0,           0,        2639,      -14.03113574,      -13.91802987,      -14.16366883
          0,           0,        2640,      -14.04871578,      -13.92725431,      -14.14896947
          0,           0,        2641,      -14.07323984,      -13.95520623,      -14.17478623
          0,           0,        2642,      -14.04761834,      -13.93608187,       -14.1771017
          0,           0,        2643,      -14.18109834,      -14.06306458,      -14.20547539
          0,           0,        2644,      -14.03142134,      -13.90183237,      -14.11995244
          0,           0,        2645,      -14.03545764,      -13.90910709,      -14.13886356
          0,           0,        2646,       -13.9590992,       -13.8271373,      -14.07158789
          0,           0,        2647,      -14.03161494,      -13.87671532,      -14.11785112
          0,           0,        2648,      -14.00473819,      -13.87223201,      -14.11512411
          0,           0,        2649,      -14.04581506,      -13.92190999,      -14.15864356
          0,           0,        2650,      -14.01466808,      -13.90615212,      -14.15652863
          0,           0,        2651,      -14.07862336,      -13.96697359,      -14.17515147
