"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         187,      -6.003286924,      -3.943843581,      -4.339179086,      -3.751308136,      -9.513527601,      0.4989440636,     0.02179386546,       1.122008676,                 0,                 0,                 0,   0.0006656514019,     -0.1733719942,       1.108747308,                 0,       51.48277518,     0.02600406264
          0,           0,         188,      -6.015398193,      -3.961623743,      -4.352326988,      -3.767659042,      -9.534779718,      0.4989440636,     0.02173007382,        1.12221999,                 0,                 0,                 0,   0.0006767919559,      -0.173471511,       1.108944334,                 0,        51.6436345,     0.02600406264
          0,           0,         189,      -6.027557642,      -3.979153528,      -4.365110787,      -3.784093608,      -9.556807511,      0.4989440636,     0.02166708715,       1.122428378,                 0,                 0,                 0,   0.0006879387417,     -0.1735697269,       1.109138619,                 0,       51.80338131,     0.02600406264
          0,           0,         190,      -6.039676455,      -3.996280527,      -4.377434603,      -3.800510591,       -9.57961014,      0.4989440636,     0.02160490511,       1.122633775,                 0,                 0,                 0,   0.0006990811884,     -0.1736666311,       1.109330098,                 0,       51.96198591,     0.02600406264
          0,           0,         191,      -6.051669183,      -4.012847957,      -4.389212094,      -3.816805616,      -9.603205554,      0.4989440636,     0.02154352794,        1.12283612,                 0,                 0,                 0,   0.0007102090571,     -0.1737622128,       1.109518711,                 0,       52.11941719,     0.02600406264
          0,           0,         192,      -6.063456464,      -4.028700016,      -4.400370278,      -3.832873711,      -9.627582969,      0.4989440636,     0.02148295632,       1.123035353,                 0,                 0,                 0,   0.0007213121678,     -0.1738564606,       1.109704399,                 0,        52.2756429,     0.02600406264
          0,           0,         193,      -6.074967422,      -4.043688231,      -4.410852915,      -3.848612305,      -9.652747142,      0.4989440636,     0.02142319128,       1.123231415,                 0,                 0,                 0,   0.0007323802351,     -0.1739493634,       1.109887104,                 0,       52.43062997,     0.02600406264
          0,           0,         194,      -6.086141536,      -4.057678823,      -4.420623381,      -3.863924785,      -9.678672371,      0.4989440636,     0.02136423395,       1.123424247,                 0,                 0,                 0,   0.0007434027378,     -0.1740409101,       1.110066769,                 0,       52.58434495,     0.02600406264
          0,           0,         195,      -6.096929828,      -4.070560064,      -4.429666314,      -3.878724115,      -9.705382814,      0.4989440636,     0.02130608539,       1.123613798,                 0,                 0,                 0,   0.0007543687866,     -0.1741310903,       1.110243342,                 0,       52.73675465,     0.02600406264
          0,           0,         196,      -6.107296078,      -4.082249018,      -4.437988045,      -3.892936488,      -9.732841816,      0.4989440636,     0.02124874639,       1.123800017,                 0,                 0,                 0,   0.0007652671995,     -0.1742198948,       1.110416775,                 0,       52.88782671,     0.02600406264
          0,           0,         197,      -6.117218797,      -4.092696781,      -4.445615725,      -3.906504719,      -9.761022391,      0.4989440636,     0.02119221735,       1.123982861,                 0,                 0,                 0,    0.000776086849,     -0.1743073155,       1.110587025,                 0,       53.03752987,     0.02600406264
          0,           0,         198,      -6.126694473,      -4.101891484,      -4.452595211,      -3.919391468,      -9.789877065,      0.4989440636,     0.02113649851,       1.124162292,                 0,                 0,                 0,    0.000786817442,     -0.1743933457,       1.110754055,                 0,       53.18583355,     0.02600406264
          0,           0,         199,      -6.135741249,      -4.109858635,      -4.458987952,      -3.931582365,      -9.819358176,      0.4989440636,     0.02108159014,       1.124338274,                 0,                 0,                 0,   0.0007974493455,      -0.174477979,       1.110917829,                 0,       53.33270718,     0.02600406264
          0,           0,         200,      -6.144401256,      -4.116658738,      -4.464867268,      -3.943088543,      -9.849418281,      0.4989440636,     0.02102749277,       1.124510774,                 0,                 0,                 0,   0.0008079730617,     -0.1745612088,       1.111078314,                 0,       53.47811964,     0.02600406264
          0,           0,         201,      -6.152739911,      -4.122382559,      -4.470314477,      -3.953947213,      -9.879923368,      0.4989440636,     0.02097420719,       1.124679758,                 0,                 0,                 0,   0.0008183790272,     -0.1746430285,       1.111235478,                 0,       53.62203909,     0.02600406264
          0,           0,         202,      -6.160841862,       -4.12714469,      -4.475415227,      -3.964218814,      -9.910632483,      0.4989440636,     0.02092173442,       1.124845193,                 0,                 0,                 0,   0.0008286583598,     -0.1747234316,       1.111389288,                 0,       53.76443321,     0.02600406264
          0,           0,         203,      -6.168804698,      -4.131076242,      -4.480256097,      -3.973980744,      -9.941403747,      0.4989440636,     0.02087007524,       1.125007049,                 0,                 0,                 0,   0.0008388029892,     -0.1748024121,       1.111539715,                 0,       53.90527041,     0.02600406264
          0,           0,         204,      -6.176732267,      -4.134317502,      -4.484921499,       -3.98331958,      -9.971940969,      0.4989440636,     0.02081922961,       1.125165301,                 0,                 0,                 0,   0.0008488050627,     -0.1748799653,       1.111686733,                 0,       54.04452144,     0.02600406264
          0,           0,         205,       -6.18472879,      -4.137011248,      -4.489490947,      -3.992323942,      -10.00202969,      0.4989440636,     0.02076919642,       1.125319924,                 0,                 0,                 0,   0.0008586572461,     -0.1749560884,       1.111830319,                 0,       54.18216001,     0.02600406264
          0,           0,         206,      -6.192894334,      -4.139297161,      -4.494036855,      -4.001079302,      -10.03141367,      0.4989440636,     0.02071997352,         1.1254709,                 0,                 0,                 0,   0.0008683531314,     -0.1750307803,       1.111970454,                 0,       54.31816306,     0.02600406264
          0,           0,         207,      -6.201321433,       -4.14130757,      -4.498623001,      -4.009664551,      -10.05968652,      0.4989440636,     0.02067155772,       1.125618218,                 0,                 0,                 0,   0.0008778876589,      -0.175104042,       1.112107126,                 0,       54.45251068,     0.02600406264
          0,           0,         208,      -6.210092509,      -4.143164512,      -4.503303646,      -4.018149691,      -10.08641407,      0.4989440636,     0.02062394489,       1.125761871,                 0,                 0,                 0,   0.0008872571725,     -0.1751758765,       1.112240329,                 0,       54.58518614,     0.02600406264
          0,           0,         209,       -6.21927782,       -4.14497799,      -4.508123195,      -4.026594056,       -10.1112098,      0.4989440636,     0.02057712997,        1.12590186,                 0,                 0,                 0,   0.0008964596869,     -0.1752462891,       1.112370062,                 0,       54.71617575,     0.03082501446
          0,           0,         210,       -6.22893373,      -4.146845199,      -4.513116279,      -4.035044849,      -10.13368622,      0.4989440636,     0.02053110722,       1.126038192,                 0,                 0,                 0,   0.0009054953519,     -0.1753152865,       1.112496331,                 0,       54.84546841,     0.03082501446
          0,           0,         211,      -6.239101148,      -4.148850498,       -4.51830815,      -4.043535952,      -10.15352502,      0.4989440636,     0.02048587047,       1.126170882,                 0,                 0,                 0,    0.000914367036,     -0.1753828773,       1.112619149,                 0,       54.97305488,     0.03082501446
          0,           0,         212,      -6.249803995,      -4.151065871,      -4.523715279,      -4.052087093,      -10.17059822,      0.4989440636,     0.02044141354,       1.126299947,                 0,                 0,                 0,   0.0009230808703,     -0.1754490707,       1.112738534,                 0,       55.09892672,     0.03082501446
          0,           0,         213,      -6.261047553,      -4.153551708,      -4.529346048,      -4.060703417,        -10.184813,      0.4989440636,     0.02039773068,       1.126425413,                 0,                 0,                 0,   0.0009316465304,     -0.1755138769,       1.112854509,                 0,       55.22307509,     0.03082501446
          0,           0,         214,      -6.272816694,      -4.156357718,      -4.535201541,      -4.069375557,      -10.19617436,      0.4989440636,     0.02035481689,        1.12654731,                 0,                 0,                 0,   0.0009400770947,      -0.175577306,       1.112967102,                 0,       55.34548978,     0.03082501446
          0,           0,         215,      -6.285074071,      -4.159523875,      -4.541276351,      -4.078080249,      -10.20478499,      0.4989440636,     0.02031266813,       1.126665672,                 0,                 0,                 0,   0.0009483884908,     -0.1756393678,       1.113076347,                 0,        55.4661586,     0.03082501446
          0,           0,         216,      -6.297758405,      -4.163081309,      -4.547559373,      -4.086781489,      -10.21149415,      0.4989440636,     0.02027128136,       1.126780538,                 0,                 0,                 0,   0.0009565986111,      -0.175700072,       1.113182281,                 0,       55.58506726,     0.03082501446
          0,           0,         217,      -6.310783022,      -4.167053098,      -4.554034563,      -4.095432185,       -10.2158321,      0.4989440636,     0.02023065435,       1.126891949,                 0,                 0,                 0,   0.0009647265102,     -0.1757594281,       1.113284945,                 0,       55.70219974,     0.03082501446
          0,           0,         218,      -6.324034738,      -4.171454946,      -4.560681657,      -4.103976165,      -10.21825746,      0.4989440636,     0.02019078545,       1.126999953,                 0,                 0,                 0,   0.0009727915866,      -0.175817446,       1.113384384,                 0,       55.81753892,     0.03082501446
          0,           0,         219,      -6.337373341,      -4.176295729,      -4.567476831,      -4.112350468,      -10.21908195,      0.4989440636,      0.0201516733,         1.1271046,                 0,                 0,                 0,   0.0009808131895,     -0.1758741357,        1.11348065,                 0,       55.93106751,     0.03082501446
          0,           0,         220,      -6.350631928,      -4.181577919,      -4.574393349,      -4.120487789,      -10.21861649,      0.4989440636,     0.02011331657,       1.127205948,                 0,                 0,                 0,   0.0009888106379,     -0.1759295087,       1.113573798,                 0,       56.04276871,     0.03082501446
          0,           0,         221,      -6.363618799,      -4.187297898,      -4.581402156,      -4.128319118,      -10.21717267,      0.4989440636,      0.0200757138,       1.127304064,                 0,                 0,                 0,   0.0009968034593,     -0.1759835778,       1.113663894,                 0,       56.15262678,     0.03082501446
          0,           0,         222,       -6.37612159,      -4.193446166,      -4.588472474,      -4.135776558,      -10.21496949,      0.4989440636,     0.02003886318,       1.127399022,                 0,                 0,                 0,     0.00100481135,     -0.1760363579,        1.11375101,                 0,       56.26062776,     0.03082501446
          0,           0,         223,      -6.387914451,      -4.200007462,      -4.595572368,      -4.142796308,      -10.21225302,      0.4989440636,     0.02000276223,       1.127490907,                 0,                 0,                 0,    0.001012853711,      -0.176087866,        1.11383523,                 0,       56.36676043,     0.03082501446
          0,           0,         224,      -6.398768743,       -4.20696082,      -4.602669321,      -4.149321707,       -10.2091921,      0.4989440636,     0.01996740835,       1.127579814,                 0,                 0,                 0,    0.001020952063,     -0.1761381214,       1.113916647,                 0,        56.4710149,     0.03082501446
          0,           0,         225,      -6.408467217,      -4.214279565,      -4.609730783,       -4.15530621,      -10.20590643,      0.4989440636,     0.01993279809,       1.127665852,                 0,                 0,                 0,    0.001029127926,     -0.1761871461,       1.113995368,                 0,       56.57338456,     0.03082501446
          0,           0,         226,      -6.416820442,      -4.221931304,      -4.616724719,      -4.160715975,      -10.20259815,      0.4989440636,     0.01989892709,       1.127749137,                 0,                 0,                 0,     0.00103740272,     -0.1762349648,       1.114071506,                 0,       56.67386648,     0.03082501446
          0,           0,         227,      -6.423683611,      -4.229877912,      -4.623620121,      -4.165531853,      -10.19937631,      0.4989440636,     0.01986578989,       1.127829797,                 0,                 0,                 0,    0.001045797535,     -0.1762816051,       1.114145187,                 0,       56.77246179,     0.03082501446
          0,           0,         228,      -6.428970993,      -4.238075579,      -4.630387498,      -4.169750541,      -10.19634227,      0.4989440636,     0.01983337982,       1.127907969,                 0,                 0,                 0,    0.001054332753,     -0.1763270972,       1.114216543,                 0,       56.86917609,     0.03082501446
          0,           0,         229,      -6.432665243,      -4.246474939,      -4.636999305,      -4.173384736,      -10.19355142,      0.4989440636,     0.01980168889,       1.127983798,                 0,                 0,                 0,    0.001063027834,     -0.1763714742,       1.114285717,                 0,       56.96401981,     0.03082501446
          0,           0,         230,      -6.434819668,      -4.255021349,      -4.643430319,      -4.176462256,      -10.19099168,      0.4989440636,     0.01977070774,       1.128057437,                 0,                 0,                 0,    0.001071901259,      -0.176414772,       1.114352857,                 0,       57.05700838,     0.03082501446
          0,           0,         231,      -6.435552925,       -4.26365535,      -4.649657946,      -4.179024235,      -10.18869203,      0.4989440636,     0.01974042556,       1.128129047,                 0,                 0,                 0,    0.001080970408,      -0.176457029,       1.114418121,                 0,       57.14816244,     0.03082501446
          0,           0,         232,      -6.435037269,      -4.272313376,      -4.655662456,      -4.181122614,      -10.18670704,      0.4989440636,     0.01971083005,       1.128198793,                 0,                 0,                 0,    0.001090251379,     -0.1764982862,       1.114481668,                 0,       57.23750802,     0.03082501446
          0,           0,         233,      -6.433482656,      -4.280928744,      -4.661427161,      -4.182817174,      -10.18504651,      0.4989440636,     0.01968190733,       1.128266848,                 0,                 0,                 0,     0.00109975878,     -0.1765385872,       1.114543667,                 0,       57.32507675,     0.03082501446
          0,           0,         234,      -6.431119506,      -4.289432943,      -4.666938528,      -4.184172404,      -10.18374269,      0.4989440636,     0.01965364186,       1.128333389,                 0,                 0,                 0,    0.001109505442,     -0.1765779779,       1.114604289,                 0,       57.41090619,     0.03082501446
          0,           0,         235,      -6.428182676,      -4.297757247,       -4.67218624,      -4.185254499,      -10.18280074,      0.4989440636,     0.01962601634,       1.128398594,                 0,                 0,                 0,    0.001119502147,     -0.1766165065,       1.114663706,                 0,       57.49503999,     0.03082501446
          0,           0,         236,      -6.424898295,      -4.305834592,      -4.677163228,      -4.186128665,      -10.18226584,      0.4989440636,     0.01959901168,       1.128462645,                 0,                 0,                 0,    0.001129757422,     -0.1766542233,       1.114722095,                 0,       57.57752809,     0.03082501446
          0,           0,         237,      -6.421474229,      -4.313601681,      -4.681865666,      -4.186856871,      -10.18262691,      0.4989440636,     0.01957260697,       1.128525725,                 0,                 0,                 0,    0.001140277395,     -0.1766911805,       1.114779631,                 0,       57.65842675,     0.03082501446
          0,           0,         238,      -6.418094131,      -4.321001193,      -4.686292948,      -4.187496103,       -10.1832439,      0.4989440636,     0.01954677956,       1.128588016,                 0,                 0,                 0,     0.00115106605,     -0.1767274323,       1.114836491,                 0,       57.73779834,     0.03082501446
          0,           0,         239,      -6.414914568,      -4.327983956,      -4.690447654,      -4.188097127,      -10.18426595,      0.4989440636,     0.01952150503,         1.1286497,                 0,                 0,                 0,     0.00116212484,     -0.1767630342,       1.114892849,                 0,       57.81571137,     0.03082501446
          0,           0,         240,      -6.412064465,      -4.334510936,      -4.694335498,      -4.188703711,      -10.18569956,      0.4989440636,     0.01949675728,       1.128710958,                 0,                 0,                 0,    0.001173452779,     -0.1767980432,       1.114948879,                 0,       57.89224031,     0.03082501446
          0,           0,         241,      -6.409646137,       -4.34055486,      -4.697965278,      -4.189352246,      -10.18765737,      0.4989440636,     0.01947250858,       1.128771967,                 0,                 0,                 0,    0.001185046628,     -0.1768325176,        1.11500475,                 0,       57.96746535,     0.03082501446
          0,           0,         242,      -6.407737267,      -4.346101321,      -4.701348794,      -4.190071718,      -10.19023384,      0.4989440636,     0.01944872964,       1.128832901,                 0,                 0,                 0,    0.001196901211,     -0.1768665164,       1.115060629,                 0,       58.04147221,     0.03082501446
          0,           0,         243,      -6.406393377,      -4.351149273,      -4.704500739,      -4.190883955,      -10.19328654,      0.4989440636,     0.01942538975,        1.12889393,                 0,                 0,                 0,    0.001209009724,     -0.1769000994,       1.115116679,                 0,       58.11435162,     0.03082501446
          0,           0,         244,      -6.405650538,      -4.355710842,      -4.707438553,      -4.191804207,      -10.19673143,      0.4989440636,     0.01940245698,        1.12895522,                 0,                 0,                 0,    0.001221364005,     -0.1769333265,       1.115173054,                 0,       58.18619881,     0.03082501446
          0,           0,         245,       -6.40552816,       -4.35981047,      -4.710182229,      -4.192842051,      -10.20053114,      0.4989440636,     0.01937989841,       1.129016925,                 0,                 0,                 0,     0.00123395475,     -0.1769662574,       1.115229905,                 0,       58.25711267,     0.03082501446
          0,           0,         246,      -6.406031846,      -4.363483504,      -4.712754053,      -4.194002665,      -10.20467472,      0.4989440636,      0.0193576803,       1.129079195,                 0,                 0,                 0,    0.001246771311,      -0.176998951,       1.115287371,                 0,       58.32719508,     0.03082501446
          0,           0,         247,      -6.407156021,      -4.366774334,      -4.715178317,      -4.195288301,      -10.20917863,      0.4989440636,     0.01933576821,       1.129142166,                 0,                 0,                 0,    0.001259800804,      -0.177031465,        1.11534558,                 0,       58.39655056,     0.03082501446
          0,           0,         248,      -6.408886336,      -4.369734245,      -4.717480994,      -4.196699816,      -10.21422723,      0.4989440636,      0.0193141269,       1.129205959,                 0,                 0,                 0,    0.001273027109,      -0.177063855,       1.115404646,                 0,        58.4652863,     0.03082501446
          0,           0,         249,      -6.411201528,       -4.37241913,      -4.719689437,      -4.198237923,      -10.21961702,      0.4989440636,     0.01929272054,        1.12927068,                 0,                 0,                 0,    0.001286430926,      -0.177096175,       1.115464667,                 0,       58.53351156,     0.03082501446
          0,           0,         250,      -6.414074874,      -4.374887215,      -4.721832027,      -4.199904001,      -10.22534645,      0.4989440636,     0.01927151299,       1.129336421,                 0,                 0,                 0,    0.001299990535,     -0.1771284761,       1.115525726,                 0,       58.60133667,     0.03082501446
          0,           0,         251,      -6.417475366,      -4.377196886,      -4.723937815,      -4.201700483,      -10.23129306,      0.4989440636,     0.01925046795,       1.129403253,                 0,                 0,                 0,    0.001313681598,     -0.1771608067,       1.115587889,                 0,       58.66887269,     0.03082501446
          0,           0,         252,      -6.421368985,       -4.37940474,       -4.72603609,       -4.20363108,      -10.23737172,      0.4989440636,     0.01922954906,       1.129471232,                 0,                 0,                 0,    0.001327477187,     -0.1771932122,       1.115651203,                 0,       58.73623083,     0.03082501446
          0,           0,         253,      -6.425720161,      -4.381563912,      -4.728155907,      -4.205700947,      -10.24362102,      0.4989440636,     0.01920872023,       1.129540396,                 0,                 0,                 0,    0.001341348023,     -0.1772257348,       1.115715699,                 0,       58.80352168,     0.03082501446
          0,           0,         254,      -6.430493271,      -4.383722732,      -4.730325595,      -4.207916831,      -10.25051084,      0.4989440636,     0.01918794584,       1.129610765,                 0,                 0,                 0,    0.001355262705,     -0.1772584129,       1.115781391,                 0,       58.87085433,     0.03082501446
          0,           0,         255,      -6.435653926,        -4.3859237,      -4.732572245,      -4.210287081,      -10.25747464,      0.4989440636,     0.01916719116,        1.12968234,                 0,                 0,                 0,    0.001369188127,     -0.1772912813,       1.115848275,                 0,       58.93833535,     0.03082501446
          0,           0,         256,      -6.441169843,      -4.388202781,      -4.734921224,       -4.21282144,      -10.26483924,      0.4989440636,     0.01914642254,       1.129755109,                 0,                 0,                 0,    0.001383090222,     -0.1773243705,       1.115916331,                 0,       59.00606792,     0.03082501446
          0,           0,         257,      -6.447011233,      -4.390588962,      -4.737395705,      -4.215530584,      -10.27274176,      0.4989440636,     0.01912560772,       1.129829039,                 0,                 0,                 0,    0.001396934016,      -0.177357707,       1.115985524,                 0,       59.07415104,     0.03082501446
          0,           0,         258,      -6.453150734,      -4.393104058,      -4.740016243,      -4.218425449,      -10.28066943,      0.4989440636,     0.01910471633,       1.129904087,                 0,                 0,                 0,    0.001410684746,     -0.1773913128,       1.116055804,                 0,       59.14267803,     0.03082501446
          0,           0,         259,      -6.459563064,      -4.395762709,      -4.742800403,      -4.221516481,      -10.28868832,      0.4989440636,     0.01908372001,       1.129980191,                 0,                 0,                 0,    0.001424307958,     -0.1774252055,       1.116127106,                 0,       59.21173597,     0.03082501446
          0,           0,         260,      -6.466224499,      -4.398572553,      -4.745762424,      -4.224812847,      -10.29680227,      0.4989440636,     0.01906259265,       1.130057278,                 0,                 0,                 0,    0.001437769718,     -0.1774593979,       1.116199353,                 0,       59.28140511,     0.03082501446
          0,           0,         261,      -6.473112352,      -4.401534535,      -4.748912941,      -4.228321737,      -10.30511892,      0.4989440636,     0.01904131055,       1.130135261,                 0,                 0,                 0,    0.001451036945,     -0.1774938983,       1.116272456,                 0,       59.35175826,     0.03082501446
          0,           0,         262,      -6.480204466,      -4.404643345,      -4.752258746,      -4.232047742,       -10.3134088,      0.4989440636,     0.01901985265,       1.130214043,                 0,                 0,                 0,     0.00146407791,     -0.1775287106,       1.116346315,                 0,       59.42286008,     0.03082501446
          0,           0,         263,      -6.487478772,      -4.407887953,       -4.75580259,      -4.235992352,      -10.32178134,      0.4989440636,     0.01899820073,       1.130293516,                 0,                 0,                 0,    0.001476862636,     -0.1775638338,        1.11642082,                 0,       59.49476645,     0.03082501446
          0,           0,         264,      -6.494912913,      -4.411252267,      -4.759543073,      -4.240153567,      -10.33073776,      0.4989440636,     0.01897633929,       1.130373561,                 0,                 0,                 0,    0.001489362178,     -0.1775992629,       1.116495853,                 0,       59.56752479,     0.03082501446
          0,           0,         265,      -6.502483941,      -4.414715873,      -4.763474539,      -4.244525589,      -10.33936296,      0.4989440636,     0.01895425585,       1.130454053,                 0,                 0,                 0,    0.001501549827,     -0.1776349881,       1.116571288,                 0,       59.64117303,     0.03082501446
          0,           0,         266,      -6.510167987,      -4.418254866,      -4.767587063,      -4.249098564,      -10.34807135,      0.4989440636,     0.01893194114,       1.130534858,                 0,                 0,                 0,    0.001513401553,     -0.1776709955,        1.11664699,                 0,        59.7157391,     0.03082501446
          0,           0,         267,      -6.517940022,      -4.421842775,       -4.77186648,      -4.253858393,      -10.35641157,      0.4989440636,     0.01890938885,       1.130615837,                 0,                 0,                 0,    0.001524894948,     -0.1777072669,       1.116722822,                 0,       59.79124156,     0.03082501446
          0,           0,         268,      -6.525773573,      -4.425451552,      -4.776294486,      -4.258786564,      -10.36524228,      0.4989440636,     0.01888659566,       1.130696843,                 0,                 0,                 0,    0.001536009674,     -0.1777437804,        1.11679864,                 0,        59.8676894,     0.03082501446
          0,           0,         269,      -6.533640447,      -4.429052617,      -4.780848825,      -4.263860058,      -10.37339954,      0.4989440636,     0.01886356118,       1.130777725,                 0,                 0,                 0,    0.001546727436,       -0.17778051,       1.116874294,                 0,       59.94508218,     0.03082501446
          0,           0,         270,      -6.541510373,      -4.432617954,      -4.785503581,      -4.269051323,      -10.38165578,      0.4989440636,     0.01884028801,        1.13085833,                 0,                 0,                 0,    0.001557032507,     -0.1778174264,       1.116949632,                 0,       60.02340989,     0.03082501446
          0,           0,         271,       -6.54935065,      -4.436121198,      -4.790229562,      -4.274328354,      -10.38934452,      0.4989440636,     0.01881678155,       1.130938498,                 0,                 0,                 0,     0.00156691142,     -0.1778544969,       1.117024501,                 0,       60.10265332,     0.03082501446
          0,           0,         272,      -6.557125691,      -4.439538696,      -4.794994806,      -4.279654874,      -10.39722935,      0.4989440636,     0.01879304999,       1.131018071,                 0,                 0,                 0,     0.00157635309,     -0.1778916856,       1.117098744,                 0,       60.18278414,     0.03082501446
          0,           0,         273,      -6.564796533,      -4.442850501,      -4.799765208,      -4.284990651,      -10.40500072,      0.4989440636,     0.01876910411,       1.131096888,                 0,                 0,                 0,     0.00158534865,     -0.1779289542,       1.117172206,                 0,       60.26376548,     0.03082501446
          0,           0,         274,      -6.572320441,      -4.446041249,      -4.804505269,      -4.290292034,      -10.41250005,      0.4989440636,     0.01874495716,       1.131174791,                 0,                 0,                 0,    0.001593891812,     -0.1779662619,       1.117244732,                 0,       60.34555222,     0.03082501446
          0,           0,         275,      -6.579650602,       -4.44910087,      -4.809178959,      -4.295512676,      -10.41954835,      0.4989440636,     0.01872062485,       1.131251621,                 0,                 0,                 0,     0.00160197912,      -0.178003566,        1.11731617,                 0,       60.42809097,     0.03082501446
          0,           0,         276,      -6.586736068,      -4.452025115,      -4.813750702,      -4.300604491,      -10.42640274,      0.4989440636,     0.01869612526,       1.131327226,                 0,                 0,                 0,    0.001609610002,      -0.178040822,       1.117386371,                 0,       60.51132042,     0.03082501446
          0,           0,         277,      -6.593522053,      -4.454815851,      -4.818186421,      -4.305518843,      -10.43294983,      0.4989440636,     0.01867147863,       1.131401456,                 0,                 0,                 0,    0.001616786712,     -0.1780779841,       1.117455194,                 0,       60.59517182,     0.03082501446
          0,           0,         278,      -6.599950665,      -4.457481121,      -4.822454643,       -4.31020795,      -10.43904575,      0.4989440636,     0.01864670721,       1.131474168,                 0,                 0,                 0,    0.001623514243,     -0.1781150055,       1.117522499,                 0,       60.67956959,     0.03082501446
          0,           0,         279,      -6.605962191,      -4.460034967,      -4.826527613,      -4.314626488,      -10.44484648,      0.4989440636,       0.018621835,       1.131545225,                 0,                 0,                 0,    0.001629800218,     -0.1781518388,       1.117588158,                 0,       60.76443192,     0.03082501446
          0,           0,         280,      -6.611496895,       -4.46249703,      -4.830382348,      -4.318733274,      -10.45032402,      0.4989440636,     0.01859688766,       1.131614499,                 0,                 0,                 0,    0.001635654686,     -0.1781884364,       1.117652047,                 0,       60.84967117,     0.03082501446
          0,           0,         281,      -6.616497427,      -4.464891945,      -4.834001589,      -4.322493035,       -10.4553581,      0.4989440636,     0.01857189223,       1.131681869,                 0,                 0,                 0,    0.001641090403,     -0.1782247509,       1.117714054,                 0,       60.93519472,     0.03082501446
          0,           0,         282,      -6.620911592,      -4.467248591,      -4.837374589,        -4.3258781,      -10.45992722,      0.4989440636,     0.01854687699,       1.131747227,                 0,                 0,                 0,    0.001646122618,     -0.1782607353,       1.117774075,                 0,       61.02090544,     0.03082501446
          0,           0,         283,      -6.624695618,      -4.469599225,      -4.840497693,      -4.328869976,      -10.46405658,      0.4989440636,     0.01852187126,       1.131810474,                 0,                 0,                 0,    0.001650768688,     -0.1782963439,       1.117832019,                 0,       61.10670235,     0.03082501446
          0,           0,         284,      -6.627817435,      -4.471978555,      -4.843374666,      -4.331460638,       -10.4676848,      0.4989440636,     0.01849690508,       1.131871523,                 0,                 0,                 0,    0.001655047714,     -0.1783315318,       1.117887805,                 0,       61.19248156,     0.03082501446
          0,           0,         285,      -6.630259794,        -4.4744228,      -4.846016747,      -4.333653497,      -10.47088516,      0.4989440636,     0.01847200884,       1.131930301,                 0,                 0,                 0,    0.001658980066,     -0.1783662564,       1.117941367,                 0,       61.27813764,     0.03082501446
          0,           0,         286,      -6.632022798,      -4.476968787,       -4.84844242,      -4.335463877,      -10.47369141,      0.4989440636,     0.01844721292,       1.131986745,                 0,                 0,                 0,    0.001662587125,      -0.178400477,       1.117992647,                 0,       61.36356475,     0.03082501446
          0,           0,         287,      -6.633125489,      -4.479653107,      -4.850676916,       -4.33691896,      -10.47605906,      0.4989440636,     0.01842254731,       1.132040806,                 0,                 0,                 0,    0.001665891022,     -0.1784341557,       1.118041605,                 0,       61.44865787,     0.03082501446
          0,           0,         288,      -6.633606251,      -4.482511359,      -4.852751494,      -4.338057146,      -10.47794166,      0.4989440636,     0.01839804131,       1.132092451,                 0,                 0,                 0,     0.00166891443,     -0.1784672573,       1.118088209,                 0,       61.53331389,     0.03082501446
          0,           0,         289,      -6.633521703,      -4.485577505,      -4.854702503,       -4.33892679,      -10.47925149,      0.4989440636,      0.0183737232,       1.132141654,                 0,                 0,                 0,    0.001671680199,       -0.17849975,       1.118132442,                 0,       61.61743274,     0.03082501446
          0,           0,         290,      -6.632944568,      -4.488883316,      -4.856570328,      -4.339584558,       -10.4801624,      0.4989440636,     0.01834961999,       1.132188405,                 0,                 0,                 0,    0.001674211657,     -0.1785316052,       1.118174297,                 0,       61.70091834,     0.03082501446
          0,           0,         291,      -6.631960552,      -4.492457928,      -4.858398269,      -4.340093478,      -10.48068446,      0.4989440636,      0.0183257572,       1.132232705,                 0,                 0,                 0,    0.001676532333,     -0.1785627981,        1.11821378,                 0,       61.78367924,     0.03082501446
          0,           0,         292,      -6.630664693,      -4.496327479,      -4.860231389,      -4.340520852,      -10.48060075,      0.4989440636,     0.01830215871,       1.132274566,                 0,                 0,                 0,    0.001678665463,     -0.1785933072,       1.118250907,                 0,       61.86562926,     0.03082501446
          0,           0,         293,      -6.629157607,       -4.50051484,      -4.862115422,      -4.340936256,      -10.47995199,      0.4989440636,     0.01827884663,        1.13231401,                 0,                 0,                 0,    0.001680633682,     -0.1786231145,       1.118285704,                 0,       61.94668805,     0.03082501446
          0,           0,         294,      -6.627542065,      -4.505039399,      -4.864095739,      -4.341409721,      -10.47891422,      0.4989440636,     0.01825584108,       1.132351069,                 0,                 0,                 0,    0.001682459181,     -0.1786522058,       1.118318206,                 0,       62.02678167,     0.03082501446
